docId,filename,0 2 00 1,1 murray haldane hood,2 hie end ae,3 1888 nervous toronto,4 shawville pills 1892,5 1885 war indians,6 1 4 good,7 000 2 3,8 tho 0 stair,9 mr tho government,10 1887 du portage,11 ami hut lie,12 1884 sidney pembroke,13 christmas sugar milk,14 ef te 1886,15 fort portage du,16 1889 isabel martha,17 1 mr day,18 dolores inez varian,19 1 ii lie
124,83471_1886-03-11.txt,2.3926818991907357E-5,7.121242619389321E-6,0.020980463977386805,6.0778393962384294E-6,2.7124030869668756E-5,0.03374912891160158,0.17517035918203733,0.17244008826927268,0.004666440089384456,0.11319629648808864,0.010865024715938002,1.4897898473624808E-5,0.005342120403504305,0.010538924326920556,0.02735672366302583,0.02725196449576866,8.319361262452158E-6,0.19108291902577673,4.672018853563424E-6,0.2072674072408276
125,83471_1886-03-18.txt,3.225742884621315E-5,9.600648425905097E-6,1.2365519136782468E-4,7.172986231701344E-4,3.404698123982179E-4,0.02675895306358308,0.1688958490801294,0.20684955229689098,1.0515071402276175E-5,0.1773252574041459,0.010494577293244026,2.008490556699575E-5,0.0060877812146747645,0.024237031606674744,0.051367519956430324,0.06783959592809466,1.1215916501907709E-5,0.18143423247648927,7.154033375435236E-4,0.07672914874441983
126,83471_1886-03-25.txt,7.689359698756662E-4,0.0018407271574156334,0.017542638027349143,5.495226459385928E-6,3.642070245435254E-4,0.05368037096911773,0.18324358097077653,0.17235088990509742,7.498847504144396E-5,0.1210280309600055,0.00520382941082206,5.56962710142703E-4,0.0023163777550621284,0.03092871125608299,0.018076559447496362,0.02769677798033165,7.521879265666596E-6,0.2059190524977277,4.2241658505720206E-6,0.1583901182115362
127,83471_1886-04-01.txt,0.2857941943278063,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.15839141135370857,0.14990495473564044,0.002621000126638875,0.13848849738773178,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.15268353910848206,0.0015700163905278993,0.03635362476966557
128,83471_1886-04-08.txt,8.532186521617536E-4,6.564371601839106E-6,0.026681760354255152,5.602561022787882E-6,7.869022736055713E-4,0.024668482867560827,0.1893162432524778,0.21228847050459135,7.189601477142409E-6,0.17069901048437727,0.019158186916512616,5.678414882542453E-4,0.001184141262786367,4.334766883611247E-4,0.04197925155670886,0.030800512723018227,1.461959451246055E-4,0.1989282227778389,4.306673641772177E-6,0.08148441904462177
129,83471_1886-04-15.txt,2.0176173515705233E-5,0.0010197793955619876,7.734307061636296E-5,5.125108452593358E-6,8.623310950273599E-5,0.06818607445237267,0.20068126636380645,0.17544233196177358,1.3329870596555547E-4,0.12377454887518081,0.005233503180308025,1.3928438559130697E-4,0.0025405290150461272,0.024537039535763368,0.02142104044620867,0.015186695231718762,5.772633847076885E-4,0.19984325181096968,3.939657130771295E-6,0.16109127613580715
130,83471_1886-04-22.txt,2.2028312194722578E-5,2.1408817745731653E-4,0.014404149637253375,5.595584759303248E-6,1.6332649001221683E-4,0.055975094816448336,0.17642105743868428,0.20960292419470375,0.002497564406135979,0.11535212817388829,0.004468738061546851,1.3715803957612809E-5,0.0031888092506938376,0.006313009686510279,0.03369487746988155,0.018517773369017124,0.0015987377614248466,0.20020242015531198,4.3013110067298935E-6,0.15733965989911164
131,83471_1886-04-29.txt,5.783274394046274E-4,2.1515983859173138E-4,0.013294351157661406,5.623594576482736E-6,0.0017631870261490671,0.029002035189494724,0.1717422796792511,0.177836990752522,7.216593216830562E-6,0.168837011608365,0.008245382028132924,2.2235528368890153E-4,0.0010495396394722368,0.006900799577555221,0.0577101412857987,0.03070757548939975,0.0066124403034622265,0.18556176166787589,4.322842078121551E-6,0.13970349900330312
132,83471_1886-05-06.txt,0.003178975735410358,1.0276251672923212E-5,0.02648066532017883,8.770577075031573E-6,0.0034004479518841483,0.028208279235816675,0.15183053829108448,0.19321407057961,2.2811352881348202E-4,0.14458874108453923,0.006570628965476893,2.149829212331424E-5,0.0016368655627819798,0.00544947691462389,0.05866887698725423,0.060469431667811525,0.0014215854740565765,0.14085467317370048,6.741919089954707E-6,0.173751342486996
133,83471_1886-05-13.txt,8.871794658664529E-4,8.148656646480142E-6,0.03578667927633983,6.954716899765483E-6,3.103733803755905E-5,0.008955147822560808,0.1990673017782057,0.2215651806327567,1.808849064699147E-4,0.11430916957128166,0.013894232242643242,1.7047285972978067E-5,8.26801177950643E-6,0.0026016160458322444,0.06363210563865897,0.05732166795525209,9.549969490870125E-5,0.21452427695597076,0.010494913587322572,0.05661268841659409
134,83471_1886-05-20.txt,3.2931293153986966E-5,9.801207941561034E-6,0.09113307290186397,8.365136668107655E-6,2.441654392247356E-4,0.007048249029976172,0.1706660314484779,0.1910043946930094,1.0734733401546737E-5,0.10439772707117785,0.0057498020102892955,2.0504483365683043E-5,9.944768350157787E-6,0.012643575852390534,0.09618592867683369,0.042264979221419516,1.1486707671750218E-4,0.2036326314434295,6.430258135847017E-6,0.07481586325417304
135,83471_1886-05-27.txt,0.3110445276384699,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.13314107804304492,0.17515528804630406,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.17793387241914568,0.0015700163905278993,0.03635362476966557
136,83471_1886-06-03.txt,4.87500079714178E-4,5.586613508783495E-4,0.05006787626477196,1.9073906454817566E-4,9.497121531247969E-4,0.005788823893605174,0.14815138365209254,0.22401701083805955,9.514609361838357E-6,0.13359648028465027,0.00839611685320127,1.8173916583962528E-5,8.814432786201422E-6,0.008823268881995307,0.11119375635608947,0.06129329926554776,0.006701501067199783,0.16316329032442592,5.699386465392037E-6,0.07657837732489814
137,83471_1886-06-10.txt,3.2481173633066376E-5,9.667240684263565E-6,0.04439394940663901,1.1025410821238985E-4,3.682145782121502E-5,1.568536002045027E-5,0.1829197657565174,0.22032069792172174,1.0588006304213498E-5,0.14571015949970093,9.790589088361783E-4,0.0019582871078995725,9.808838845521941E-6,0.001148390446191713,0.09925735906963964,0.07514436840066828,1.1293712623199549E-5,0.18310071438922335,6.342366515619138E-6,0.04482430682830226
138,83471_1886-06-17.txt,3.7345767023964474E-5,1.111506999216195E-5,0.057141237841891235,9.486491880837317E-6,4.233608061113684E-5,0.06933051095605353,0.17923583001835935,0.17696809316432216,1.217373550452263E-5,0.10865811074072984,0.003588569060138612,2.3253130544885522E-5,1.2855786882141044E-4,0.04096101889590676,0.04293383517388524,0.04300488360377319,1.2985133025865966E-5,0.1952766778938766,7.292240882323836E-6,0.08261668713277634
139,83471_1886-06-24.txt,7.860837780752718E-4,1.7251662789415163E-5,4.0169447010771905E-5,1.4723952174672522E-5,0.006436755650828797,2.7991290445873075E-5,0.186448267700773,0.26684429776744134,1.889481397414985E-5,0.17847750237181323,6.549990957949046E-4,3.6091105790741636E-5,1.75043516185665E-5,4.7030064864000424E-5,0.07173429809028273,0.14447449609046495,2.0154181340819924E-5,0.1383512300527234,1.1318262572323092E-5,0.005540940269220994
140,83471_1886-07-01.txt,3.696345654546795E-4,1.0556691957166301E-5,0.08857828044402223,9.009927297873878E-6,4.020928001359369E-5,1.7128518817441576E-5,0.14728572648220728,0.1920263869419788,2.343387775613992E-4,0.09517959068970053,0.002405798544609506,2.2084983394187737E-5,1.0711318103232894E-5,2.877878576431609E-5,0.1387987111752825,0.09687280067711079,5.692743186320276E-4,0.179563154489725,6.925906964727432E-6,0.05797089748140269
141,83471_1886-07-08.txt,0.041227946813895903,9.484982722643145E-4,0.08960853169103393,8.435801397807368E-6,3.764708519052577E-5,4.331989612921502E-4,0.15469122839720162,0.15893208655859428,1.0825415366984413E-5,0.1127885439838008,0.0012095927587113847,2.0677695571550806E-5,1.0028777063376948E-5,0.0032599496610099168,0.13621168036422723,0.07005040856473926,1.1546945352009965E-5,0.18230462907231754,6.484577924165766E-6,0.04822805860304523
142,83471_1886-07-15.txt,0.005086470247037299,1.1956419259573348E-5,0.0989352729935801,1.0204566800732106E-5,0.0013071150905958374,0.0017856037785683979,0.14953098810944432,0.16778141633930788,1.3095219890641015E-5,0.0975808398457457,0.001084740185624975,2.5013263802054134E-5,1.2131547513610275E-5,3.259460726672255E-5,0.14357723273793352,0.10454485264618842,1.3968035712601717E-5,0.16009969503378685,2.6015910375805135E-4,0.06830665022818272
143,83471_1886-07-22.txt,0.035068259558869885,1.160788698785654E-5,0.04963139705541033,9.907101416512048E-6,4.421316641185399E-5,1.8834111245167574E-5,0.1592573178003766,0.1746486234657363,1.2713491328098193E-5,0.11984472093999214,9.306398458114794E-4,2.692439675284143E-4,1.177791021446877E-5,0.0011339637738380821,0.15555927440791592,0.09182143310431393,1.3560864375377439E-5,0.16572106696356323,7.615562305044728E-6,0.04598382902235926
144,83471_1886-07-29.txt,3.2156447291157206E-5,3.125212287356003E-4,0.04920127096693905,8.168311978928875E-6,1.3743688506241477E-4,5.204462727287114E-4,0.17321433249188362,0.16772728121314134,0.0037468733196026824,0.14445540807309382,0.004806645604275744,2.0022029973067403E-5,9.71077624493166E-6,1.2707411075640185E-4,0.15087747338326246,0.08994458820666791,3.141314402312126E-4,0.1640020024276643,6.27895952482101E-6,0.05053617785094183
145,83471_1886-08-05.txt,0.005020303730816947,9.847033658976731E-6,0.09290987216340564,8.404248009422115E-6,4.5310780841430323E-4,0.0030290882360389793,0.15026830494916263,0.18742972250398632,1.0784923833412402E-5,0.11402907430735905,3.738653033984094E-4,2.0600352432646336E-5,9.99126528674929E-6,2.6844173651702273E-5,0.16635280580251402,0.06760648296709802,1.1503754997688684E-5,0.15481643505357345,6.460322919086009E-6,0.05760650109944256
146,83471_1886-08-12.txt,3.78401665376759E-4,1.0807078641434436E-5,0.03423423614852423,9.22362736895345E-6,4.972839423695275E-4,1.7534777998871244E-5,0.1693660215019082,0.22543057569097838,1.18364092219098E-5,0.16676747483173088,0.0015506180388919365,2.260880144122601E-5,1.0965372255318775E-5,1.434916111041914E-4,0.13866987204548845,0.08833758491830945,1.2665556519148954E-4,0.15041122468071924,7.0901776365897925E-6,0.023996493114842955
147,83471_1886-08-19.txt,2.4649482203504603E-4,1.1639591242241608E-4,0.08996984410676569,8.59993245713155E-6,3.837956521007611E-5,0.0026743391018192704,0.15972104866450063,0.22273283850614348,2.236752409301203E-4,0.0961644435219775,0.001871044787399344,4.4635841290629043E-4,0.0020302963114368104,0.003536016029870512,0.17097040049049167,0.06716055940057462,1.1771608342899774E-5,0.1604412521774978,6.6107450295507E-6,0.021629630662189134
148,83471_1886-08-26.txt,0.012762490505390356,1.106446203058031E-5,0.10171153513673235,9.443298988935738E-6,4.2143320444750446E-5,1.795238952359602E-5,0.14888301258240066,0.1742944046378559,1.2118307339054273E-5,0.11656909263180693,0.0013540558314153954,2.3147256849254438E-5,1.1226525594529183E-5,0.0076186534902422075,0.1660221369038466,0.06335637556917904,2.464180247508857E-4,0.1623991588155116,7.259038622088233E-6,0.044648311271475304
149,83471_1886-09-02.txt,0.033983594176270684,0.0022047856054779992,0.05267770061272748,5.866666902464555E-4,4.168104140483238E-5,1.7755465946962253E-5,0.1517530335900269,0.1803496445454635,1.198537904999185E-5,0.13642058882816727,0.0013392029051832826,2.2893349668707555E-5,1.1103379448979064E-5,2.98321621431105E-5,0.16062157753834913,0.09857114397623505,1.2784222334365072E-5,0.14907122838676598,7.179412684465534E-6,0.032265618732404834
150,83471_1886-09-08.txt,0.029804774036869777,0.010112952358001845,0.0653442752617693,1.0893061414014281E-5,1.8328247420001514E-4,0.0016367387716737618,0.13712997912333044,0.1644225633351645,1.3978744740887973E-5,0.11641944359532443,0.003312633847330401,1.6137008027785894E-4,1.295005409767205E-5,1.6946293140755552E-4,0.14922420728404243,0.049919927920259614,0.0013616023485284706,0.19743133407711863,8.373467112473612E-6,0.0733192572273359
151,83471_1886-09-16.txt,0.024795080378686555,2.493302391096199E-4,0.05108794746138178,9.627632973000248E-6,0.0013522398497899763,1.373277205933408E-4,0.14524285196739645,0.19733575427998878,1.2354857709273762E-5,0.11705915756074455,0.011378578624206393,2.616488910911531E-4,1.1445668310699285E-5,3.075181159484182E-5,0.1831888160411318,0.059713076449678146,6.083028219370077E-4,0.1577135606143382,7.400735661571517E-6,0.04980474639367687
152,83471_1886-09-23.txt,0.017017851733932294,1.0060267862043881E-5,0.04938332009122519,8.586239174348631E-6,8.875209561513716E-4,1.632305726857412E-5,0.1834567027285748,0.20040507638660057,1.1018467732864918E-5,0.12488421026928659,0.008873986240680436,2.104644613822368E-5,5.409591858922067E-4,2.7425475206450053E-5,0.1316348570233086,0.08754063302116845,0.0039393144319952045,0.15774433165102486,6.600219039777334E-6,0.03359017610773713
153,83471_1886-09-30.txt,0.3110445276384699,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.13314107804304492,0.17515528804630406,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.04256166817010205,0.002795693671229628,0.15268353910848206,0.0015700163905278993,0.03635362476966557
154,83471_1886-10-07.txt,0.014109480537457503,9.881942739159542E-6,0.02515177241779472,8.434042217281828E-6,2.461766859439048E-4,1.6033719923566766E-5,0.19417681655717048,0.18131671931120175,1.0823157862451482E-5,0.17949700785405784,0.0035032524807064574,2.0673383497611756E-5,1.0026685687765682E-5,0.012851992612122198,0.09051357323138065,0.06857603826999091,1.1544537381452716E-5,0.1961343522596683,6.483225646810884E-6,0.03382891708754917
155,83471_1886-10-14.txt,0.012993408606967698,0.006551480365277966,2.775226580610842E-5,2.6169408102505454E-4,0.002686374281371843,1.9338621527489262E-5,0.19295137847549956,0.17907542330231926,0.029315320167041636,0.16958650304260986,0.020825775151330297,2.4934621601149932E-5,1.3785420447902627E-4,4.097745255497584E-4,0.06289043342101837,0.05101934365226029,0.011961200005270433,0.17921502300715542,7.819560754376512E-6,0.0800391686411344
156,83471_1886-10-21.txt,0.09586320287301861,7.850319485290651E-6,1.0111116616174424E-4,6.70009204725696E-6,7.753905790782895E-4,9.556953107744367E-5,0.2062747159091904,0.21916869589860755,8.598030701319957E-6,0.12271459327080719,0.00957525904678768,1.6423153784838744E-5,7.965304809512218E-6,0.01534535326065701,0.037281087622021244,0.07825036192498591,9.17110219584135E-6,0.17353728247946398,8.798251774474447E-5,0.04087268591737415
157,83471_1886-10-28.txt,0.3362948609491335,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.13314107804304492,0.17515528804630406,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.15268353910848206,0.0015700163905278993,0.03635362476966557
158,83471_1886-11-04.txt,0.12829640132054815,7.597948297658626E-6,1.7691360262423105E-5,6.4846982418993015E-6,2.8939750432139137E-5,9.249717254418363E-5,0.19699783279691785,0.19665021128747,8.321622177634453E-6,0.11540246792084169,0.008225233854630127,1.5895184084610713E-5,7.709237086613261E-6,1.008821975383234E-4,0.0599730294718027,0.04847721762154957,8.876270634221987E-6,0.17645637076921486,4.984770157726394E-6,0.0692213547455676
159,83471_1886-11-11.txt,0.015675432731188058,7.888873184190184E-6,1.836876115741477E-5,6.7329968649364316E-6,2.7976476732626E-4,1.2799910552669274E-5,0.20445762648429644,0.21042285644355974,8.640256484284425E-6,0.14121363580680066,0.020526589425468054,1.650380952467045E-5,8.004423212762471E-6,0.02224631151792781,0.08016577137615928,0.04051120805655477,9.245511437630962E-5,0.2125962294559496,5.175636643744644E-6,0.051728004152768355
160,83471_1886-11-18.txt,0.006766987737885835,0.001217837976735647,4.5108466350405246E-4,0.003376725992465759,8.952253311877846E-4,0.018676445431586332,0.20609595423202853,0.22956867028015765,8.968737831824785E-6,0.11919231793300007,0.018196433497959106,1.713124386091656E-5,8.308731739713485E-6,0.0363982027548074,0.07249944160490333,0.0062802902105573545,9.56651750624085E-6,0.19216545693864526,5.372401647446648E-6,0.08816957778198975
161,83471_1886-11-25.txt,0.010288452515786877,1.0229665483544562E-5,2.381915358508442E-5,0.004434176576570477,0.0015500914925477517,1.6597909500625332E-5,0.22151761359217823,0.2153288875186525,1.1914170125405227E-4,0.11878378043669062,0.045722227414991115,2.140083212135524E-5,0.0022770712322748047,0.015786791686323527,0.08053013727004704,0.04659515016233644,1.195076299183058E-5,0.16935930432224303,0.0013019637729126264,0.06632121198150846
162,83471_1886-12-02.txt,0.003891481832627356,8.513939122574634E-6,1.9824189158568266E-5,7.26647825134727E-6,3.019316120368772E-4,1.3814096978796057E-5,0.22092709807359756,0.21433900020735192,9.324857428061161E-6,0.10784471682759364,0.042096209042166266,1.7811470193893812E-5,0.0024341652231938504,0.03407041641858041,0.061723343850171856,0.03482747032292953,0.005040668165584919,0.21470822298068365,5.585722355597963E-6,0.05771313468999333
163,83471_1886-12-09.txt,0.005701415535059527,1.0738505834124623E-5,2.5003957377569238E-5,9.165101837377896E-6,0.004459863084570626,1.7423516760489308E-5,0.2204124463702448,0.24926757326835672,1.1761305131734846E-5,0.1337568166200877,0.05150903374457494,9.289189437063314E-4,6.907359943506706E-4,0.013172851618340935,0.08294954466949434,0.024665235630502397,0.008283934305081604,0.17665044708118643,0.00317963278596641,0.024297457961535287
164,83471_1886-12-16.txt,2.543877884244296E-5,4.868962197420637E-4,9.751667068453706E-5,4.8578688281573825E-4,1.0872552220215134E-4,1.7205953680756987E-4,0.2344117113952486,0.25331819843362335,0.0010468298249188877,0.1304151093060767,0.051735007304859616,0.0050487515871397454,0.002803744513967034,0.011444552085388278,0.037074172296359426,0.017230581672048318,8.845070100521407E-6,0.2140223411268594,7.239547163592308E-4,0.03933977705595642
165,83471_1886-12-23.txt,3.273066715653925E-4,9.347815464690083E-6,2.1765819478324723E-5,7.978175177653522E-6,0.0016137314247616419,1.5167083944343336E-5,0.23931036057458616,0.18325371565772058,1.0238157122939447E-5,0.159931752981962,0.03655319073920807,0.001597682592332606,9.484734935800112E-6,0.01343955953741058,0.08443764388767469,0.027290305817034316,5.04085115010574E-4,0.18642082261583845,6.13280187530094E-6,0.06523972779689587
166,83471_1886-12-30.txt,2.5927603598698314E-5,7.716728071045761E-6,9.939052489245488E-5,6.586074423663281E-6,2.939216954102792E-5,9.394319359662151E-5,0.23118095766571523,0.22496547503407055,8.451715244571666E-6,0.1539281601274227,0.02504545166653361,0.0017260181319579955,8.925234980864369E-5,0.04692045036734741,0.0653074161413754,0.025541094040654223,9.015034596959226E-6,0.20551443513357145,5.0626977569315835E-6,0.019495803599820852
167,83471_1887-01-06.txt,0.03637965070826421,6.782830016441936E-6,1.5893065469870988E-4,5.789010948689539E-6,2.4054092606867584E-4,5.119856926704797E-4,0.22224010423274482,0.1829248760214842,7.428867173173795E-6,0.11604742293061453,0.03317909274060527,0.0013024251567785832,6.882179591964526E-6,0.01354496070621519,0.07085864785357948,0.01980200680606796,7.924012185028434E-6,0.23696706256634276,4.449997200074354E-6,0.06580303610674977
168,83471_1887-01-13.txt,0.03929412944116695,8.419395293592825E-6,0.0061493393984978235,7.185786967652999E-6,1.2090529599064456E-4,1.3660697053861371E-5,0.20328270930571002,0.16949488911970753,2.757315412418382E-4,0.1485780883936922,0.03150135893562731,1.7613681066243006E-5,8.54271599403021E-6,0.0059750141238221356,0.06832254425999588,0.04554531846231528,0.0028526117365561855,0.15555729601032542,0.001959932067292552,0.12103470963168284
169,83471_1887-01-20.txt,0.3362948609491335,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.15839141135370857,0.17515528804630406,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.12743320579781842,0.0015700163905278993,0.03635362476966557
170,83471_1887-01-27.txt,0.018757228116851366,7.752074937495645E-6,2.634368952518555E-4,6.6162422734227785E-6,2.952680187248679E-5,1.2577951689778536E-5,0.2073740455688245,0.1585964047841972,7.446504102196079E-4,0.14612649835100572,0.04667240420450413,9.159687110728716E-4,7.865621252616705E-6,0.03699272324951798,0.07280456879904461,0.014124913281484833,9.056328422659192E-6,0.1820807295423132,5.0858877021833584E-6,0.11446794717756144
171,83471_1887-02-03.txt,1.1088020489491925E-4,0.011529673368832406,2.7085883648237394E-4,0.0051369039321472,2.826587387350008E-4,1.2932316700619511E-5,0.19135049422140213,0.13657311506881478,8.729633911859308E-6,0.20423560783167974,0.024523423627254307,1.6674529924369678E-5,8.087223388576538E-6,0.03727803780957275,0.04962572250260919,0.021755463440300358,0.011867414452114014,0.19334988380346682,5.229174995311125E-6,0.11205820928277327
172,83471_1887-02-10.txt,0.002125021410162392,7.372177779472488E-6,4.0610112450344924E-4,6.292007580552539E-6,2.80798153292305E-5,2.453228325470231E-4,0.23579389789739416,0.1632701849982132,8.074347929694025E-6,0.24600048032856212,0.03092801572588716,1.542286395200959E-5,7.480159658908096E-6,0.0021203488936391277,0.05811316366509371,0.03451301142908232,8.612515191023426E-6,0.1984385101326091,4.836649362814497E-6,0.027959771025522526
173,83471_1887-02-17.txt,0.3362948609491335,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.15839141135370857,0.14990495473564044,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.15268353910848206,0.0015700163905278993,0.03635362476966557
174,83471_1887-02-24.txt,3.0484839615891398E-5,0.004987244069252581,2.1126114302864602E-5,7.743693771752177E-6,0.003576718491527215,0.006141700997225602,0.18747340506212568,0.24507313213755824,0.005562512588384647,0.1676767293557748,0.048594445339219416,1.898121291158234E-5,0.0015409508950209358,2.4734284385880988E-5,0.04720452863527749,0.043433162198789545,0.01264749517525949,0.1784527628440734,5.952556647060927E-6,0.04752618950887594
175,83471_1887-03-03.txt,2.575147643165155E-5,0.0042128776049490295,1.7845874914132685E-5,0.0018665395239891118,1.1006199392859027E-4,1.2435547540603525E-5,0.19556448309042324,0.19852947443352567,0.004132738112848817,0.162182511406295,0.02673531517909368,9.690349758382065E-5,7.776568827401714E-6,0.03584607631663943,0.07942028802219958,0.01962585890729068,0.0019498214706251827,0.17565230875905197,5.028306664436359E-6,0.094005903907178
176,83471_1887-03-10.txt,0.001742355288002401,0.01941244740731098,0.0012574827546649276,1.0280847672216859E-4,6.050240536671455E-4,0.008099389857597896,0.18892407880555506,0.1623550632902968,9.87298176285628E-6,0.1814301473215397,0.044190206339923876,3.042030491084562E-4,9.146432695085936E-6,0.042160460698012166,0.049847779564200494,0.02336835223317859,1.053103063599579E-5,0.16826265166962043,5.914056635680242E-6,0.10790208468886923
177,83471_1887-03-17.txt,0.002743586261779615,0.007522404420549238,1.764185852449744E-5,6.466553575342523E-6,2.885877486438878E-5,0.015121893822344924,0.2091578694157718,0.20201589762805014,4.080232170167059E-4,0.17831603917183708,0.05249173567289471,1.5850708180826886E-5,0.0018464221111026476,1.0059992166864287E-4,0.06452197406440072,0.012526225581583238,0.0027269806137848883,0.1977876111713788,4.970822401177026E-6,0.05263894820829061
178,83471_1887-03-24.txt,0.0067494923423194455,0.015865310701436736,0.00958501172589675,0.0034541759178322905,9.79090937703589E-4,0.002253935442557207,0.17979525546480868,0.20044952104991778,0.010350560604792483,0.18774207790528452,0.04676119002183584,1.7086952678561817E-5,1.806475012262222E-4,0.010536241192946888,0.029652839174789454,0.033238432392466245,9.541784195874787E-6,0.17107158165894243,0.014397439463040484,0.07691056776532854
179,83471_1887-03-31.txt,0.007991517252757789,0.006759543845624847,0.020752970822968175,9.74712852471252E-6,2.8450365030972775E-4,0.028939058825356655,0.16487989270295147,0.21581182484336586,0.022064411438805723,0.140322962691342,0.042368370524930934,2.3891998735670922E-5,1.1587728820622988E-5,2.7213790163437636E-4,0.0519460641569766,0.013458359495032364,1.3341893094250279E-5,0.1873865650655641,0.013744743787753635,0.0829585042454505
180,83471_1887-04-07.txt,0.027415052671309854,8.768366288162151E-6,0.021484799248352247,7.483626793129953E-6,0.0010511055416223155,0.025086846290039808,0.17174030438736435,0.2704268658197852,9.603517753296358E-6,0.1288311324033498,0.031049182923707876,1.8343741074755896E-5,8.896798442092566E-6,2.3903599340963023E-5,0.06551075637759848,0.0384587695135094,1.0243606450665092E-5,0.1691288614266442,9.827153455170276E-5,0.04963080860602174
181,83471_1887-04-14.txt,0.038857681641652264,0.0024989177138038964,0.0153303287322629,7.460159799023747E-6,3.329301606860754E-5,0.00969820335627411,0.21620940559770388,0.19413573166576248,4.707172630971576E-4,0.12114107355526352,0.05981942519766505,1.828621917052595E-5,8.868900055070332E-6,0.031289382340507925,0.019283171960184774,0.03225107239069815,0.0010247279764334246,0.1943303382014534,5.734604842175657E-6,0.06358617950730167
182,83471_1887-04-21.txt,0.008405934483287357,8.820594873954146E-6,0.04422877752272987,6.590180452350414E-4,3.128066093819835E-4,0.036870022737422764,0.15033340725479907,0.25556427163334056,1.0273069838365177E-4,0.13611341070502256,0.06660071815951603,3.9073291510622937E-4,8.949792031255719E-6,2.4045980617917937E-5,0.020575890759230803,0.04287599733624274,1.0304622272854259E-5,0.15347674789400725,5.786909357441975E-6,0.08343162534714069
183,83471_1887-04-28.txt,0.001129550750305115,8.690375965589244E-6,0.015883639635633478,7.417063598980613E-6,0.005718251477528338,0.04036033178423724,0.1924031857917269,0.2883780589963375,1.012140796532547E-4,0.12401740337465052,0.06589257617839042,1.8180582484364255E-5,8.817665778428445E-6,0.014603351885757967,0.015228848869635509,0.030505931219053095,0.001660680143331776,0.19751743269761207,5.70147690871248E-6,0.006550735951410719
184,83471_1887-05-05.txt,4.3294278038184277E-4,6.110291834782398E-4,0.031101053485730806,8.109350390514732E-6,0.0015400093915060524,0.012146224539869863,0.18730296959304948,0.2682750014333416,1.0406490408434326E-5,0.14431497247682937,0.07896036270617865,1.2013211656321739E-4,9.64068063722073E-6,0.03882443717668695,0.01604873693323425,0.036962430704745336,1.1100098423833535E-5,0.16562531065505198,6.233635909840758E-6,0.01768889656758252
185,83471_1887-05-12.txt,0.011027411328869809,9.923330460066226E-6,0.017194795709496374,0.004091980973722197,2.47207727333287E-4,0.04064180609999137,0.17614309455596228,0.2617569421506063,0.0067120157415955645,0.11397024572077544,0.10047514919371764,2.0759968114521687E-5,1.0068679623555234E-5,5.505792969372619E-4,0.017598865629959833,0.02802813352252396,1.1592888409560472E-5,0.19517581325536218,6.510378802898498E-6,0.026327103847735935
186,83471_1887-05-19.txt,3.9945858819863476E-5,1.373342016536858E-4,0.020851598591554957,1.0146961638906547E-5,4.528360866155551E-5,3.9562593323893273E-4,0.16210952470121037,0.26706506014555675,1.3021296883846886E-5,0.18597069362124224,0.09403356691670338,2.4872062990962437E-5,3.8839889495954455E-4,0.02537235652888274,0.014059879854879973,0.0547801445201881,1.3889185627799304E-5,0.15806691876696208,7.799942215106283E-6,0.016613938406129226
187,83471_1887-05-26.txt,2.842924085635864E-4,8.1193364026304E-6,0.0012182950520156072,6.929692652916756E-6,0.0033720826018672676,0.006010122199761566,0.18986962559152706,0.3060959597076192,8.892670393219831E-6,0.15210699395862282,0.08957712911885145,1.6985946956820122E-5,8.238262075715392E-6,0.022896208712513223,0.0025769560959015094,0.04238005608723406,0.0016372285053661306,0.17571459563223402,5.32683616876489E-6,0.006205961583272442
